"pid","location","city","state","zip"
7491,"68 PERKINS ST","New Haven","CT",""
7492,"66 PERKINS ST","New Haven","CT",""
7493,"64 PERKINS ST","New Haven","CT",""
7494,"62 PERKINS ST","New Haven","CT",""
7495,"60 PERKINS ST","New Haven","CT",""
7496,"56 PERKINS ST","New Haven","CT",""
7497,"52 PERKINS ST","New Haven","CT",""
7498,"50 PERKINS ST","New Haven","CT",""
7499,"PERKINS ST","New Haven","CT",""
7500,"48 PERKINS ST","New Haven","CT",""
7501,"40 PERKINS ST","New Haven","CT",""
7502,"36 PERKINS ST","New Haven","CT",""
7503,"34 PERKINS ST","New Haven","CT",""
7504,"32 PERKINS ST","New Haven","CT",""
7505,"28 PERKINS ST","New Haven","CT",""
7506,"24 PERKINS ST","New Haven","CT",""
7507,"69 GRAND AV","New Haven","CT",""
7508,"PERKINS ST","New Haven","CT",""
7509,"19 CLINTON AV","New Haven","CT",""
7510,"29 CLINTON AV","New Haven","CT",""
7511,"35 CLINTON AV","New Haven","CT",""
7512,"41 CLINTON AV","New Haven","CT",""
7513,"49 CLINTON AV","New Haven","CT",""
7514,"57 CLINTON AV","New Haven","CT",""
7515,"61 CLINTON AV","New Haven","CT",""
7516,"67 CLINTON AV","New Haven","CT",""
7517,"71 CLINTON AV","New Haven","CT",""
7518,"75 CLINTON AV","New Haven","CT",""
7519,"79 CLINTON AV","New Haven","CT",""
7520,"81 CLINTON AV","New Haven","CT",""
7521,"85 CLINTON AV","New Haven","CT",""
7522,"89 CLINTON AV","New Haven","CT",""
7523,"93 CLINTON AV","New Haven","CT",""
7524,"97 CLINTON AV","New Haven","CT",""
7525,"103 CLINTON AV","New Haven","CT",""
7526,"111 CLINTON AV","New Haven","CT",""
7527,"119 CLINTON AV","New Haven","CT",""
7528,"32 PINE ST","New Haven","CT",""
7529,"16 LEWIS ST","New Haven","CT",""
7530,"14 LEWIS ST","New Haven","CT",""
7531,"12 LEWIS ST","New Haven","CT",""
7532,"8 LEWIS ST","New Haven","CT",""
7533,"6 LEWIS ST","New Haven","CT",""
7534,"4 LEWIS ST","New Haven","CT",""
7535,"2 LEWIS ST","New Haven","CT",""
7536,"240 FRONT ST","New Haven","CT",""
7537,"234 FRONT ST","New Haven","CT",""
7538,"232 FRONT ST","New Haven","CT",""
7539,"228 FRONT ST","New Haven","CT",""
7540,"224 FRONT ST","New Haven","CT",""
7541,"218 FRONT ST","New Haven","CT",""
7542,"212 FRONT ST","New Haven","CT",""
7543,"210 FRONT ST","New Haven","CT",""
7544,"208 FRONT ST","New Haven","CT",""
7545,"204 FRONT ST","New Haven","CT",""
7546,"200 FRONT ST","New Haven","CT",""
7547,"198 FRONT ST","New Haven","CT",""
7548,"19 PERKINS ST","New Haven","CT",""
7549,"21 PERKINS ST","New Haven","CT",""
7550,"31 PERKINS ST","New Haven","CT",""
7551,"27 PERKINS ST","New Haven","CT",""
7552,"35 PERKINS ST","New Haven","CT",""
7553,"43 PERKINS ST","New Haven","CT",""
7554,"47 PERKINS ST","New Haven","CT",""
7555,"49 PERKINS ST","New Haven","CT",""
7556,"51 PERKINS ST","New Haven","CT",""
7557,"53 PERKINS ST","New Haven","CT",""
7558,"55 PERKINS ST","New Haven","CT",""
7559,NA,"New Haven","CT",""
7560,"63 PERKINS ST","New Haven","CT",""
7561,"67 PERKINS ST","New Haven","CT",""
7562,"71 PERKINS ST","New Haven","CT",""
7563,"73 PERKINS ST","New Haven","CT",""
7564,"75 PERKINS ST","New Haven","CT",""
7565,"48 PINE ST","New Haven","CT",""
7566,"42 PINE ST","New Haven","CT",""
7567,"38 PINE ST","New Haven","CT",""
7568,"36 PINE ST","New Haven","CT",""
7569,"279 FRONT ST","New Haven","CT",""
7570,"273 FRONT ST","New Haven","CT",""
7571,"271 FRONT ST","New Haven","CT",""
7572,"269 FRONT ST","New Haven","CT",""
7573,"265 FRONT ST","New Haven","CT",""
7574,"263 FRONT ST","New Haven","CT",""
7575,"FRONT ST","New Haven","CT",""
7576,"259 FRONT ST","New Haven","CT",""
7577,"255 FRONT ST","New Haven","CT",""
7578,"253 FRONT ST","New Haven","CT",""
7579,NA,"New Haven","CT",""
7580,"223 FRONT ST #C-1","New Haven","CT",""
7581,"223 FRONT ST #C-2","New Haven","CT",""
7582,"223 FRONT ST #C-3","New Haven","CT",""
7583,"223 FRONT ST #C-4","New Haven","CT",""
7584,"225 FRONT ST #D-1","New Haven","CT",""
